System Name,System Type,CPU Count,CPU Ppin,CPU Serial Number,Memory Count,Memory Size,Memory Speed,BIOS,Board Product,HW Config,Board Serial,PBA,SuperGroup,Group,Team,Division,Subdivision,Discipline,Val Team,Function,Pool,Product,Project,Processor,Domain,Activity,Owner,Site,Active State,System State,NGA Project,NGA Activity,NGA Config,Last Scan,BAT Result,HMA Version,Location,HMA Status
an004011bmh1243,OKS-...-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO253000034,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),online,dmr_fv,enabling,,2025-08-26T15:51:42,Pass,,AN4-1B AVC/SV LAB/B124-M1,Not Running
an004011bmh1253,OKS-...-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252801662,N68328-200,,PSE,,,,,Labs,Labs,,,,Unknown,RASP,,"Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,online,dmr_fv,enabling,,2025-08-21T23:12:29,Pass,,AN4-1B AVC/SV LAB/B125-M1,Not Running
an004011bmh1263,OKS-JC-...,0,,,0,0.0,0,OKSDCRB1.86B.1600.D98.2507131959,OKS HPM JC1 500,,VAO252600088,N68328-200,DCAI,PSE,PTP.ALL,PTP,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Gomes, Evandro R",AN,Deployed-SI,online,,,,2025-09-04T17:48:17,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B126-M1,Running
an004011bmh1273,OKS-JC-DMR,1,4FFB9ECA5FFFF334,D5H230L800056,8,1024.0,8000,OKSDCRB1.86B.2688.D02.2508272005,OKS HPM JC1 500,,VAO252600097,N68328-200,DCAI,PSE,PTP.ALL,PTP,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Diamond Rapid AP,PDI,PowerOn,"Gomes, Evandro R",AN,Deployed-SI,online,dmr_fv,enabling,,2025-09-07T18:38:40,Fail,,AN4-1B AVC/SV LAB/B127-M1,Not Running
an004011bmh1283,OKS-JC-DMR,1,5066134DA6F72A00,D5K47R1900150,16,2048.0,8000,OKSDCRB1.86B.2688.D02.2508272005,OKS HPM JC1 500,,VAO252400047,N68328-200,DCAI,PSE,PTP.ALL,PTP,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Diamond Rapid AP,PDI,PowerOn,"Gomes, Evandro R",AN,Deployed-SI,online,dmr_fv,enabling,,2025-09-04T20:30:08,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B128-M1,Running
an004011bmh1293,OKS-...-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO253000037,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),online,,,,2025-09-04T23:27:33,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B129-M1,Running
an004011bmh1301,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252801731,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Figueroa, Daniel; Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,online,,,,2025-08-20T19:18:17,Pass,,AN4-1B AVC/SV LAB/B130-T1,Not Running
an004011bmh1303,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252801653,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Karas, Robert J",AN,Deployment-L9.0 Partial Memory,online,,,,2025-08-19T12:44:34,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B130-M1,Running
an004011bmh1311,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252801659,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Deployed-SI,online,,,,2025-08-21T20:37:34,Pass,,AN4-1B AVC/SV LAB/B131-T1,Not Running
an004011bmh1313,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252801854,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,online,,,,2025-08-28T14:10:24,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B131-M1,Running
an004011bmh1323,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252801734,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Figueroa, Daniel; Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,offline,,,,2025-08-22T20:43:10,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B132-M1,Not Running
an004011bmh1333,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,FDU5,VAO252801781,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Development-L9.9 Full Config + Waivers,online,,,,2025-08-25T14:10:48,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B133-M1,Running
an004011bmh1341,OKS-JC-DMR,1,51503DCCC52CD613,D5J42F1100131,1,32.0,8000,OKSDCRB1.86B.2733.D07.2509112117,OKS HPM JC1 500,,VAO252801812,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Diamond Rapid AP,ALL,PowerOn,"Parris, Brian; Phan, Til",AN,Deployed-SI,online,dmr_fv,enabling,,2025-09-23T19:38:17,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B1134-T1,Running
an004011bmh1343,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,FDU5,VAO252801713,N68328-200,,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Development-L9.9 Full Config + Waivers,online,dmr_fv,enabling,,2025-08-22T21:16:22,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B134-M1,Running
an004011bmh1351,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252700144,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Karas, Robert J",AN,Deployment-L9.0 Partial Memory,offline,dmr_fv,enabling,,2025-08-22T18:50:00,Pass,,AN4-1B AVC/SV LAB/B135-T1,Not Running
an004011bmh1353,OKS-...-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO253000014,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),online,,,,2025-09-21T13:37:29,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B135-M1,Running
an004011bmh1361,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252801719,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Karas, Robert J",AN,Deployment-L9.0 Partial Memory,online,,,,2025-08-20T22:08:14,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B136-T1,Running
an004011bmh1363,OKS-...-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO253000107,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),online,,,,2025-09-09T18:50:15,Pass,,AN4-1B AVC/SV LAB/B136-M1,Not Running
an004011bmh1371,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC2,FDU7,vao252900075,n43467-300,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Development-L9.9 Full Config + Waivers,online,,,,2025-09-20T22:36:56,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B137-T1,Running
an004011bmh1373,OKS-...-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252801845,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),online,,,,2025-09-19T20:30:53,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B137-M1,Running
an004011bmh1423,OKS-...-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO253000066,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),online,,,,2025-09-19T22:48:56,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B142-M1,Running
an004011bmh1433,OKS-...-...,0,,,0,0.0,0,OKSDCRB1.86B.1600.D84.2506292001,OKS HPM JC1 500,,VAO252801860,N68328-200,DCAI,PSE,PTP.ALL,PTP,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Cuevas, Luis A",AN,Deployed-SI,online,,,,2025-08-21T15:56:07,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B143-M1,Running
an004011bmh1443,OKS-...-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252801704,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-26T14:16:31,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B144-M1,Running
an004011bmh1501,Host,0,,,0,0.0,0,,,,No Target,,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Host,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),online,,,,2025-08-20T22:12:34,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B150-T1,Running
an004011bmh1502,OKS-JC-GNR,1,42EF2B4D5D8B3D30,D4157PS400212,1,16.0,5600,OKSDCRB1.86B.1599.D51.2502071408,OKS HPM JC1 500,,VAO252600101,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Granite Rapid,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L9.3 Memory + Storage + Partial Cards,online,,,,2025-08-11T19:15:40,Pass,3.2.1.10,AN4-1B AVC/SV LAB/B150-T2,Not Running
an004011bmh1511,...-...-...,0,,,0,0.0,0,,,,VAO252801844,,DCAI,PSE,PTP.ALL,PTP,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Cuevas, Luis A; Azofeifa Sandoval, Jose Carlos",AN,Deployed-SI,online,,,,2025-08-21T16:01:16,Fail,,AN4-1B AVC/SV LAB/B151-T1,Not Running
an004011bmh1512,OKS-JC-DMR,1,4FEF4E4C22CCFF1A,D5K47R1900091,16,2048.0,8000,OKSDCRB1.86B.2754.D05.2509160229,OKS HPM JC1 500,,VAO252600159,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Diamond Rapid AP,PDI,PowerOn,"Gomes, Evandro R",AN,Deployed-SI,online,dmr_fv,enabling,,2025-09-04T18:33:44,Pass,,AN4-1B AVC/SV LAB/B151-T2,Not Running
an004011bmh1521,OKS-JC-GNR,1,4323E32F97BE4003,D4945KK700161,1,16.0,5600,OKSDCRB1.86B.1599.D51.2502071408,OKS HPM JC1 500,,VAO252600093,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Granite Rapid,PDI,PowerOn,"Cuevas, Luis A",AN,Deployed-SI,online,dmr_fv,enabling,,2025-07-18T18:48:12,Pass,,AN4-1B AVC/SV LAB/B152-T1,Not Running
an004011bmh1522,OKS-JC-GNR,1,4323E32F97BE4003,D4945KK700161,1,16.0,5600,OKSDCRB1.86B.1599.D51.2502071408,OKS HPM JC1 500,,VAO252400089,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Granite Rapid,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),online,,,,2025-07-18T15:35:38,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B152-M2,Not Running
an004011bmh1531,OKS-JC-DMR,1,4FEF4E4C22CCFF1A,D5K47R1900091,16,2048.0,8000,OKSDCRB1.86B.2733.D06.2509102219,OKS HPM JC1 500,,VAO252600156,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Diamond Rapid AP,PDI,PowerOn,"Gomes, Evandro R",AN,Deployed-SI,online,,,,2025-09-26T18:11:52,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B153-T1,Running
an004011bmh1532,OKS-JC-GNR,1,01D2D15D21DE39FA,D4117CE900163,1,16.0,5600,OKSDCRB1.86B.2754.D06.2509162106,OKS HPM JC1 500,,VAO252400071,N68328-200,DCAI,PSE,PTP.ALL,PTP,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Granite Rapid,PDI,PowerOn,"Cuevas, Luis A; Azofeifa Sandoval, Jose Carlos",AN,Deployed-SI,online,dmr_fv,enabling,,2025-07-29T15:31:36,Pass,,AN4-1B AVC/SV LAB/B153-M2,Not Running
an004011bmh1535,...-...-...,0,,,0,0.0,0,,,FDU5,VAO252801858,,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),offline,,,,2025-09-19T23:15:48,Fail,,AN4-1B AVC/SV LAB/B153-B1,Not Running
an004011bmh1651,OKS-JC-DMR,1,51C0985D0F9A4E1C,D558UA2700131,1,32.0,8000,OKSDCRB1.86B.2787.D05.2509252105,OKS HPM JC1 500,,VAO252700156,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Diamond Rapid AP,ALL,PowerOn,"Parris, Brian; Phan, Til",AN,Deployment-L9.0 Partial Memory,online,,,,2025-09-30T17:08:04,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B165-T1,Running
an004011bmh1655,OKS-JC-DMR,1,4FFB9F1059EEAFD1,D5H230L800114,8,512.0,8000,OKSDCRB1.86B.2688.D02.2508272005,OKS HPM JC1 500,,VAO252700017,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Diamond Rapid AP,ALL,PowerOn,"Parris, Brian; Phan, Til",AN,Deployed-SI,online,,,,2025-09-08T22:41:18,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B165-B1,Running
an004011bmh1671,Host,0,,,0,0.0,0,,,,No Target,,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Host,ALL,PowerOn,"Southwell, Robert",AN,Development-L9.9 Full Config + Waivers,online,,,,2025-07-22T16:25:16,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B167-T1,Running
an004011bmh1681,OKS-JC-GNR,1,4323E32F97BE4003,D4945KK700161,1,16.0,5600,,OKS HPM JC1 500,,VAO252600163,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Granite Rapid,ALL,PowerOn,"Karas, Robert J",AN,Deployment-L9.0 Partial Memory,online,dmr_fv,enabling,,2025-07-28T21:36:01,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B168-T1,Running
an004011bmh1683,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,FDU6,VAO252801727,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,online,,,,2025-09-26T15:25:21,Pass,,AN4-1B AVC/SV LAB/B168-M1,Not Running
an004011bmh1685,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600015,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Karas, Robert J",AN,Deployment-L9.0 Partial Memory,online,,,,2025-09-23T18:41:08,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B168-B1,Running
an004011bmh1691,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252700105,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Karas, Robert J",AN,Deployment-L9.0 Partial Memory,online,,,,2025-09-23T19:34:50,Pass,,AN4-1B AVC/SV LAB/B169-T1,Not Running
an004011bmh1693,OKS-...-...,0,,,0,0.0,0,,OKS HPM JC1 500,FDM200,VAO253000047,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Development-L9.9 Full Config + Waivers,online,,,,2025-09-09T19:01:34,Pass,,AN4-1B AVC/SV LAB/B169-M1,Not Running
an004011bmh1694,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1HTDP,,vao253100032,n74126-200,,PSE,,,,,,,,,,Unknown,RASP,,"Zuno Mayoral, Christian Raul",AN,,online,,,,2025-09-17T16:38:13,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B169-M2,Running
an004011bmh1695,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600162,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Karas, Robert J",AN,Deployment-L9.0 Partial Memory,online,,,,2025-09-23T15:01:56,Pass,,AN4-1B AVC/SV LAB/B169-B1,Not Running
an004011bmh1704,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252600029,N68328-200,,PSE,,,,,,,,,,Unknown,RASP,,"Zuno Mayoral, Christian Raul",AN,,online,,,,2025-09-11T22:59:11,Pass,,AN4-1B AVC/SV LAB/B170-M2,Not Running
an004011bmh1714,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252900232,N68328-200,,PSE,,,,,,,,,,Unknown,RASP,,"Zuno Mayoral, Christian Raul",AN,,online,,,,2025-09-12T04:56:11,Pass,,AN4-1B AVC/SV LAB/B171-M2,Not Running
an004011bmh1715,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1HTDP,,vao253100022,n74126-200,,PSE,,,,,Labs,Labs,,,,Unknown,RASP,,"Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,online,dmr_fv,enabling,,2025-09-25T21:07:39,Pass,,AN4-1B AVC/SV LAB/B171-B1,Not Running
an004011bmh1721,OKS-JC-DMR,1,51C0991083B99726,D5N65L7700019,24,3072.0,8000,OKSDCRB1.86B.2798.D02.2509282334,OKS HPM JC2,FDU7,VAO252900130,N43467-300,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Diamond Rapid AP,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Development-L9.9 Full Config + Waivers,online,dmr_fv,enabling,,2025-09-30T15:40:30,Pass,,AN4-1B AVC/SV LAB/B172-T1,Not Running
an004011bmh1731,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC2,FDU7,VAO252900090,N43467-300,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Development-L9.9 Full Config + Waivers,online,,,,2025-08-20T22:25:13,Pass,,AN4-1B AVC/SV LAB/B173-T1,Not Running
an004011bmh1733,OKS-...-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252700136,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,PTP.Domain.PDI,PTP,Domain,DMR-AP,DMR,Unknown,PDI,PowerOn,"Gomes, Evandro R",AN,Deployment-L7 Mechanical (POK Built),online,dmr_fv,enabling,,2025-08-26T21:09:57,Pass,,AN4-1B AVC/SV LAB/B173-M1,Not Running
an004011bmh1734,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO253300026,N68328-300,,PSE,,,,,,,,,,Unknown,RASP,,"Zuno Mayoral, Christian Raul",AN,,online,,,,2025-09-21T15:08:36,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B173-M2,Running
an004011bmh1735,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC2,FDU7,VAO252900203,N43467-300,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,online,,,,2025-08-21T16:16:36,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B173-B1,Running
an004011bmh1865,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO252801663,N68328-200,,PSE,,,,,Labs,Labs,,,,Unknown,RASP,,"Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,online,,,,2025-08-22T21:01:04,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B186-B1,Running
an004011bmh1875,Host,0,,,0,0.0,0,,,,No Target,,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Host,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,online,,,,2025-08-19T21:23:18,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B187-B1,Running
an004011bmh1883,OKS-JC-GNR,1,42EF1D4C6D097F79,D4157PS400193,1,16.0,5600,,OKS HPM JC1 500,,VAO253000068,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Granite Rapid,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,online,dmr_fv,enabling,,2025-08-27T20:40:57,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B188-M1,Running
an004011bmh1885,OKS-JC-GNR,1,01D2D75DB5030890,D4954SX600255,1,16.0,5600,,OKS HPM JC1 500,,VAO252801736,N68328-200,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Granite Rapid,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Deployment-L9.0 Partial Memory,online,dmr_fv,enabling,,2025-08-27T21:13:11,Pass,3.3.1.10,AN4-1B AVC/SV LAB/B188-B1,Running
an004011bmh3511,OKS-JC-GNR,1,42EF2C4A37B4CD60,D427291H00270,1,16.0,5600,,OKS HPM JC1,,VAO250700048,,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Mock.ALL,PV,Mock,DMR-AP,DMR,Granite Rapid,ALL,PowerOn,"Munson, Anthony",AN,Validation,online,,,,2025-07-14T20:50:50,Pass,3.2.1.10,AN4-1B AVC/SV LAB/R001-M1,Not Running
an004011bmh3512,OKS-JC-GNR,1,01D2D75DB5030890,D4954SX600255,1,16.0,5600,,OKS HPM JC1,,VAO250700046,,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Mock.ALL,PV,Mock,DMR-AP,DMR,Granite Rapid,ALL,PowerOn,"Munson, Anthony; Reyes, Armando J",AN,Validation,online,,,,2025-07-15T14:23:25,Pass,3.2.1.10,AN4-1B AVC/SV LAB/B002-M,Not Running
an004011bmh3513,OKS-JC-GNR,1,4354D2CA6B79AB5B,D4600QW700065,4,64.0,5600,,OKS HPM JC2,,VAO250800016,,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Mock.ALL,PV,Mock,DMR-AP,DMR,Granite Rapid,ALL,PowerOn,"Munson, Anthony",AN,Validation,online,dmr_fv,enabling,FDU2,2025-06-02T21:14:55,Pass,3.2.1.10,AN4-1B AVC/SV LAB/R003-M,Not Running
an004011bmh3514,OKS-JC-GNR,1,4354D34D0D06D759,D4600QW700100,2,64.0,6400,OKSDCRB1.86B.1600.D84.2506292001,OKS HPM JC1,,VAO250700047,,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Mock.ALL,PV,Mock,DMR-AP,DMR,Granite Rapid,ALL,PowerOn,"Munson, Anthony",AN,Validation,online,,,,2025-07-15T21:19:27,Pass,3.2.1.10,AN4-1B AVC/SV LAB/R004-M,Not Running
an004011bmh3515,...-...-...,0,,,0,0.0,0,,,,,,DCAI,PSE,SNV.ACE,SNV,ACE,PVST,PV.Mock.ALL,PV,Mock,DMR-AP,DMR,Unknown,ALL,Execution.Automation,"Munson, Anthony",AN,Validation,online,dmr_fv,execution,FDU1,2025-09-10T18:22:06,Fail,3.2.1.10,AN4-1B AVC/SV LAB/R004-M,Not Running
an004011bmh4811,BHS-AVC-GNR,1,39B8DDCBF119C606,D3X37K6100053,12,384.0,5600,BHSDCRB1.86B.0033.D04.2406072334,AvenueCity,,,,DCAI,PSE,SNV.DPPV,SNV,DPPV,PVST,FV.Mock.ACE,FV,Mock,GNR-AP,DMR,Granite Rapid AP,ACE,Debug,"Munson, Anthony",AN,Validation,online,,,,2025-05-02T22:32:21,Pass,3.3.1.10,AN4-1B AVC/SV LAB/R024-M,Running
an004011bmx01t2,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC1 500,,VAO253000087,N68328-200,,PSE,,,,,,,,,,Unknown,RASP,,,unknown,,online,,,,2025-09-16T23:41:41,Pass,3.3.1.10,,Running
an004022bmh0153,OKS-JC-...,0,,,0,0.0,0,,OKS HPM JC2,,VAO252900194,N43467-300,DCAI,PSE,SNV.ALL,SNV,ALL,VST,FV.Shared.ALL,FV,Shared,DMR-AP,DMR,Unknown,ALL,PowerOn,"Zuno Mayoral, Christian Raul",AN,Deployed-SI,online,,,,2025-08-21T16:49:30,Pass,3.3.1.10,AN4-2B MAIN/SV LAB/R015-B1,Running
